f0,f1,f2,f3,expected_raw
-1.5788762724078875,0.0,-0.8247798253525348,-0.24307338563715136,-1.6685876997869769
-0.16848555654267877,0.34103331749277316,-1.1369784365677538,-0.8557276255330091,-0.5553940153091474
1.3265621716415954,-1.8125742885372749,0.7097998607696436,0.0,0.4745491289712808
0.0,2.0544591877553118,-0.4258914686789742,1.0699093712478376,1.0367849907913689
0.5172214804858154,0.0,-1.6491206279443644,0.5087494080067486,-2.062739900477189
-1.853972357971043,0.43593740364139916,-0.4347511814037458,-0.7774598191851367,-0.5738808217991208
-0.6945088592804417,-1.62220673360598,0.0,0.7401976674458383,0.1816499540473858
0.0,-0.7896380011697092,1.7966784853746605,0.024240553109071826,2.2991543513708512
-0.39112828969306257,0.0,-1.0534828333668682,0.25619888992170636,-1.823032571404465
-1.0345754029303516,0.0,-1.848484622740652,-0.8881877212172722,-2.266586515202577
0.6821833669254301,-0.4876998858155842,-0.7229420747680303,0.0,-0.886353153326295
nan,-1.5212705975844372,2.0288126659470334,0.0,2.3480383743611544
0.495538327761878,0.0,0.0,0.0,-0.826872563710046
-0.3679399261056169,-0.4029290037559988,1.3050688479902777,-0.8856181769530783,1.2415035143676647
0.0,0.36159611986849116,-0.020299448110299125,-0.5711472450713495,0.7913372526335395
-0.9563409445313825,2.3059819986215726,-2.007055098119015,-0.8296293995114896,-1.442407746702346
-0.314314038958548,-0.5926039619382794,-0.5786514161266386,0.1363413495433257,-0.2077443234861117
0.7659054170496683,-0.9725706191225992,0.0,-1.8366284728374638,0.07412993749298474
-0.039641486400364065,nan,0.0,1.2595317798120613,-0.9794749930858291
0.0,-0.8074691657236841,1.2020614921351027,nan,1.6571764293306177
0.5279758630675793,nan,-0.8387280899734788,0.0,-1.796733874824391
0.4254911500319176,-0.5541995695704623,0.0,-0.05303775707607573,-0.1561688074134998
-0.6669632236283063,-0.4821182377854814,0.0,-1.3898310882983538,-0.12351598274957439
0.0,0.0,-0.7041696016783422,0.06726695290814075,-0.4527936126511873
0.11544209339581456,0.0,0.0,-2.515945191357755,-0.6765213142391135
-1.0701530768516498,1.3093211914620337,0.0,-1.3067110558630244,0.020084172975580898
-0.55573751349154,0.0,0.0,-1.9520887467062846,-0.7823778665117038
0.0,0.6271672092274352,0.0,1.3216074841963363,0.8051705869833826
-1.4302777006003642,-0.1211584017204766,0.0,-0.3853249093282564,0.009602331516324232
-1.1114836475822718,0.7527155940236036,-0.30173831219639874,1.04797942139,-0.34664176051208084
-0.014713783604051745,0.0,-1.7053027382557577,-1.461163177372508,-2.4065171744379334
1.3202155906475412,-2.1333221350706473,-0.8548472227146561,0.0,-0.4639839726608778
-0.35402362621041883,2.1718395406396382,0.0,0.6101186620531717,-0.24128145067773063
0.0,1.9904965688507248,0.5540622276117003,-0.6451363208141369,1.7133383254426762
-0.6415649911708958,0.0,0.0,-0.5671975162328219,-0.7718840235658005
0.0,0.0,0.0,0.0,0.14836192098693993
0.3323693236459995,1.1616901303096117,0.6543552720914392,-2.0307734117083127,-0.15178490427351166
0.0,0.0,0.0,-0.6868730068185842,0.18551663810850005
0.518399414882787,1.2016661050109756,0.8329908167987713,0.019783312860905636,-0.09725228147853084
0.0,0.5689103445601197,0.061258215063846946,-1.9227827909560875,0.8629786968846266
-0.187241503536156,-0.42174677929693466,1.1534200619259627,0.14013200815228655,1.5235421394077686
0.0,0.0,0.0,-1.7968728489327985,0.18551663810850005
-1.995384478737643,1.2695884918133775,-0.04115218533274828,-0.8324386860718109,-0.39193839195916785
0.6297315772335469,-0.5126809818054457,0.43399199862197063,0.9891525081142543,0.6307120992099589
-0.8285925158129642,0.0,0.4851268211168688,-0.6196806179580977,-0.7483894036916772
0.47484025128639124,0.4476990859774391,0.0,-0.7973311305950939,-0.1570056384792821
-1.449633324508671,-0.423797090194462,0.2744148655703062,-0.0008921110529661264,0.4687640043779334
1.2746278626102485,0.0,0.0,-0.018860158428085354,-1.0883389252639946
-0.45536670991763956,-0.2275667589027494,1.74261800685568,-1.178782877779728,1.3202491129746288
2.052004548603906,1.252297648899943,1.984673271268137,-0.8257680428204771,1.5075625442253802
0.0,-0.5863482320214614,1.1580994528863644,nan,1.754156615676491
0.0,0.8345464261394545,0.0,0.7176322975000154,0.8510977659258676
-0.41551141508221,-0.9690465872078619,-2.150172226308118,-0.08203443456939247,-1.6094764722394794
0.0,-0.06746534782002012,0.0,-0.2173280342122949,0.8811118647903198
0.0,0.6472522685327642,0.6760799496916428,1.434369849392986,1.5178052019908923
0.03483136534131117,0.0,0.29416441346247496,2.1199465611366604,-0.7547781296196677
-1.952117700413271,0.4459211442858986,0.5706035637431759,-2.018631967550492,-0.17513761353512416
0.0,0.5917776079681777,0.9908963124016029,-0.7018003487157555,1.384176544102216
0.6495237769484934,0.0,-0.937883728517729,-1.604518820040662,-1.8474036113996837
0.05393871807433809,0.49736548832572475,-0.7241218952732699,1.4281884765926371,-0.4993033934687135
1.654188066960779,-0.013211550505046443,0.9958023483574086,0.10008155524752099,0.5584723138903396
1.4442847016303562,0.0,0.5438157671085917,0.9609093719419024,-1.429685999949473
-0.16918457999438818,0.0,1.812057524726,-0.22916887945060993,0.0538825797079934
1.040808031995034,0.27303050471718143,nan,0.1428945723458059,0.10069276933813903
-0.5567050329928159,0.27187102346935177,-2.0988568460679145,-0.5216956267337887,-1.0842796555008152
0.0,1.9772508610373398,0.0,-0.4747512880469419,1.054864507533003
0.0,2.076027920141632,nan,-1.1186039921481048,1.054864507533003
1.3110234787642405,0.8493998828734787,0.0,-0.7187680960503132,-0.053402961492552165
-1.1124086449026234,0.0,-0.48975637727600635,1.104168569123095,-1.3602511683981413
1.6729903706024656,-0.8063059899279855,0.0,0.8518777821569328,-0.032708986555521624
-0.5986788581366239,0.929878732931765,0.0,1.388235787829363,-0.10544275247388923
nan,-1.0580185381465919,0.0,0.16163083585914234,1.0743347423524159
-0.10807614810997146,0.0,2.631187571052834,-0.8941483648881484,0.7623724309490759
-0.055560033731110924,-1.2345282981982677,0.0,-0.046756182129786064,-0.046636084836161745
0.0,-0.8602671173374693,1.1374901702229818,0.0,1.781101273045744
1.0268337329646793,nan,0.6634204830100896,-1.0042870037587521,-0.40208121900538213
-0.20480827954604147,0.6482237546067058,0.015310041031118889,-0.6220044180400681,-0.15532324728366984
-1.1277064729864206,-1.3367754126821005,nan,-0.38887999839851123,-0.011152681375808878
nan,0.4199557741146657,0.0,0.8574788300277928,0.8908611209102388
1.4243927774628975,0.0,-0.7851945857879495,0.0,-1.636228171384099
0.12816506045347748,0.08280588327049461,0.0,-0.16298704208084447,0.02760333015100089
0.0,0.0,0.0,1.3127645843227922,0.2802567566198718
0.0,-1.0628423697852496,0.21984547858417514,-0.5323079963517381,1.3710804054374022
0.0,0.8534931924530765,0.4268300055931199,0.4889104474067828,1.5178052019908923
0.4204785897463499,1.3863011277406991,-1.0629233331904326,0.0,-0.8882023144882976
0.0,1.0050431689772097,nan,-0.5843619467649237,0.7582026776604646
0.0,1.22342976310248,1.3818782435991535,0.4604020728689611,2.001219529949424
-0.3675637255359868,1.9386407559646839,0.6431902239342624,0.0,0.36582402683115317
0.8534477369869061,0.09341932931497585,-0.7142171872884763,0.0,-0.5468827476064444
0.41569490081895427,-0.42875304355492355,nan,0.0,0.28806692303014725
-0.12210128625064308,0.9214160462347804,0.16197170108812733,-1.286420989261447,0.22043407121371303
0.6854292558494358,3.18441928009407,0.7342194964497455,-0.22086385888515878,0.17057162231556644
-0.5510432565480085,0.0,nan,-0.28922448594415856,-0.7718840235658005
1.7325601532870825,-0.12208629701865374,-0.868729714340248,-0.9446805687029819,-0.41978270652722105
-0.4454248573044694,-0.7577937929720824,2.9137900423343095,-0.09768824508455198,1.8838733900120797
0.15226535013238285,1.1829950467769104,nan,1.388205277030332,-0.31072093821295516
1.4018160013670609,-1.6393892269306392,0.0,-1.7628339511379674,0.30105440091222047
nan,0.0,-0.24273305046734986,-1.0000265854753971,-0.29825456763582087
-1.2578973881090483,-1.0138622285676042,0.0,-0.8470149562063201,0.08005933130235013
-1.4166042570472053,-0.04374211774468129,0.592190292284922,0.45045991194799967,0.7359545231830441
-1.181848904724202,1.238034328820107,0.0,-0.2218566371860684,-0.2265469702062171
-2.404512372013869,-0.32259321842543964,0.0,1.3574041336188887,0.4194854049120962
2.046432209356796,0.9927422347439989,-0.05231214321475383,0.0,-0.06428331327077108
0.0,0.9120849313191995,-0.5843782306712347,0.0,0.36831809467576115
1.1522558116069561,-1.8402029080060602,-0.544905291897675,-1.0951193440624705,-0.23514613620118066
0.38791921164141,0.0,0.4551713098338074,-0.6720127037094478,-0.7537290427971192
0.0,0.2446833482645747,1.6112382660550477,0.0,1.7166675840598036
0.0,0.009527426318108384,0.9955887201194511,-0.32281139507703377,1.2373981724240122
0.0,-0.5742956135449276,0.15201767492657317,0.0,0.8500238261845848
0.1314399873033734,0.4821113160965782,0.2773375058967516,0.0,0.3093021532016634
0.0,-0.6348005683521515,1.4107644918252014,nan,1.8321741582595465
0.0,-0.9508207610064826,-1.7144537261401125,0.26575947981318404,0.17603929569005372
-0.9222047804206436,0.0,1.193879195229951,0.0,-0.10847333197095146
0.8258432257913788,0.0,0.0,-1.6001857855508834,-0.7511681535755806
0.24602243524246709,0.0,1.800137642078383,2.3106974261850195,0.2049550344032889
0.22797712433124345,-0.5914740941939652,0.021273152275567045,0.5006668066819527,0.2732924461575901
0.0,0.0,-2.49080885415352,-1.5295800294752682,-1.9925137842608365
2.2111808874179597,0.4010594423024882,-1.1219759435525833,-1.0448667767183732,-0.30138318795561475
-0.3463813354840583,0.0,0.0,0.0,-0.826872563710046
0.0,-1.204201299335303,0.0,-0.5370669008332541,0.9195464798678163
-0.6733624817651238,-0.9279997412660994,0.11869902132961178,-0.5837084907211548,0.06667526033580994
0.0,-0.054949497311040145,0.5078867084739358,-0.7268506877786131,1.2805604465280247
-0.019151789625925286,-1.522581036060114,-0.528667265403738,0.0,-0.6776221058926534
0.0,1.2206233775270603,-0.7446479967825405,0.5988792931222559,0.3815711805204604
0.0,0.0,0.6819877421970183,-0.6404501900067923,0.5295657045827307
-0.6991447015470523,-0.23957349590012816,-0.9181431446667585,0.5186161347059873,-0.2815135742964046
0.0,0.6805057638374907,1.219618495369545,0.0,1.8163036561216686
-0.782510437311754,0.645804107428274,0.2643199085203226,2.590730066298407,0.24850537309252402
-0.11198192179426723,0.6985690601098582,0.02466893604484456,-1.0514033844269357,-0.04430967373275915
-0.5075560846843582,0.18769841563136397,0.0,0.0,-0.048084587087402306
-2.8413881366839258,0.7613311950126561,0.8266331460721423,2.447906048186963,0.906417737344024
